series,season,episode,word,word_freq
Love On The Spectrum,01,03,yes,NA
Love On The Spectrum,01,03,oh..,NA
Love On The Spectrum,01,03,no,NA
Love On The Spectrum,01,03,no,NA
Love On The Spectrum,01,03,no,NA
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you..,NA
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,think,2691.39
Love On The Spectrum,01,03,about,3631.49
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,new,723.78
Love On The Spectrum,01,03,girls,208.35
Love On The Spectrum,01,03,here,4525.25
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,they,4102.94
Love On The Spectrum,01,03,re,6099.45
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,they,4102.94
Love On The Spectrum,01,03,re,6099.45
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,might,516.35
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,talk,855
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,them,1778.82
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,bit,235.04
Love On The Spectrum,01,03,more,1298.59
Love On The Spectrum,01,03,later,291.94
Love On The Spectrum,01,03,on,6955.73
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,get,4583.76
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,them,1778.82
Love On The Spectrum,01,03,better,794
Love On The Spectrum,01,03,so,4244.16
Love On The Spectrum,01,03,how,NA
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,night,866.04
Love On The Spectrum,01,03,been,1736.73
Love On The Spectrum,01,03,so,4244.16
Love On The Spectrum,01,03,far,220.76
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,enjoying,17.02
Love On The Spectrum,01,03,yourself,434.33
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,cool,195.88
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,haven,369.49
Love On The Spectrum,01,03,t,14379.2
Love On The Spectrum,01,03,bowled,0.61
Love On The Spectrum,01,03,in,9773.41
Love On The Spectrum,01,03,ages,11.12
Love On The Spectrum,01,03,but..,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,so,4244.16
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,have,6161.41
Love On The Spectrum,01,03,any,1099.37
Love On The Spectrum,01,03,family,354.25
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,well,NA
Love On The Spectrum,01,03,yes,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,have,6161.41
Love On The Spectrum,01,03,family,354.25
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,me,9241.94
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,my,6762.73
Love On The Spectrum,01,03,mum,NA
Love On The Spectrum,01,03,at,3217.1
Love On The Spectrum,01,03,home,774.33
Love On The Spectrum,01,03,okay,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,have,6161.41
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,brother,283.94
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,sister,180.53
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,have,6161.41
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,mum,NA
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,dad,NA
Love On The Spectrum,01,03,at,3217.1
Love On The Spectrum,01,03,home,774.33
Love On The Spectrum,01,03,right,4008.39
Love On The Spectrum,01,03,now,3202.61
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,uh,717.24
Love On The Spectrum,01,03,my,6762.73
Love On The Spectrum,01,03,sister,180.53
Love On The Spectrum,01,03,will,2123.65
Love On The Spectrum,01,03,be..,NA
Love On The Spectrum,01,03,expecting,36.2
Love On The Spectrum,01,03,soon,257.65
Love On The Spectrum,01,03,in,9773.41
Love On The Spectrum,01,03,may,511.37
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,wow,NA
Love On The Spectrum,01,03,i..,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,don,6295.78
Love On The Spectrum,01,03,t,14379.2
Love On The Spectrum,01,03,really,1500.16
Love On The Spectrum,01,03,care,485.25
Love On The Spectrum,01,03,if,3541.37
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,boy,529.82
Love On The Spectrum,01,03,or,1705.29
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,girl..,NA
Love On The Spectrum,01,03,..as,NA
Love On The Spectrum,01,03,long,675.16
Love On The Spectrum,01,03,as,2217.02
Love On The Spectrum,01,03,we,9011.9
Love On The Spectrum,01,03,re,6099.45
Love On The Spectrum,01,03,getting,484.69
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,new,723.78
Love On The Spectrum,01,03,little..,NA
Love On The Spectrum,01,03,little,1446.39
Love On The Spectrum,01,03,baby,509.37
Love On The Spectrum,01,03,child,157.65
Love On The Spectrum,01,03,well,NA
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,certainly,118.96
Love On The Spectrum,01,03,happening,90.55
Love On The Spectrum,01,03,yes,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,ready,387.8
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,go,3793.04
Love On The Spectrum,01,03,righto,NA
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,luck,153.73
Love On The Spectrum,01,03,presley,NA
Love On The Spectrum,01,03,thank..,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,thank,NA
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,we,9011.9
Love On The Spectrum,01,03,ll..,NA
Love On The Spectrum,01,03,we,9011.9
Love On The Spectrum,01,03,ll,4394.06
Love On The Spectrum,01,03,see,2556.73
Love On The Spectrum,01,03,yes,NA
Love On The Spectrum,01,03,um,NA
Love On The Spectrum,01,03,presley,NA
Love On The Spectrum,01,03,yes,NA
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,are,5209.25
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,interests,13.27
Love On The Spectrum,01,03,in,9773.41
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m,6730.29
Love On The Spectrum,01,03,keen,4.47
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,um,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,draw,40.41
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,great,820.86
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,really,1500.16
Love On The Spectrum,01,03,enjoy,82.78
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,drawing,16.02
Love On The Spectrum,01,03,nature,45.16
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,animals,39.08
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,stuff,306.92
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,beautiful,279.73
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,very,1241.25
Love On The Spectrum,01,03,beautiful,279.73
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,play,354.53
Love On The Spectrum,01,03,video,41.27
Love On The Spectrum,01,03,games,44.84
Love On The Spectrum,01,03,watch,330.02
Love On The Spectrum,01,03,movies,46
Love On The Spectrum,01,03,read,241.22
Love On The Spectrum,01,03,books,67.76
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,movies,46
Love On The Spectrum,01,03,are,5209.25
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,into,844.59
Love On The Spectrum,01,03,which,477.24
Love On The Spectrum,01,03,ones,101.51
Love On The Spectrum,01,03,are,5209.25
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,into,844.59
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,well..,NA
Love On The Spectrum,01,03,um,NA
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,uh,717.24
Love On The Spectrum,01,03,well..,NA
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,sorry,1167.96
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m..,NA
Love On The Spectrum,01,03,blanking,0.16
Love On The Spectrum,01,03,out,3865.31
Love On The Spectrum,01,03,hang,147.75
Love On The Spectrum,01,03,on,6955.73
Love On The Spectrum,01,03,sorry,1167.96
Love On The Spectrum,01,03,excuse,NA
Love On The Spectrum,01,03,me,9241.94
Love On The Spectrum,01,03,for,6895.1
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,second,284.57
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,okay,NA
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,all,5161.86
Love On The Spectrum,01,03,right,4008.39
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,god,NA
Love On The Spectrum,01,03,sorry,1167.96
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,blanked,0.25
Love On The Spectrum,01,03,out,3865.31
Love On The Spectrum,01,03,from,2039.06
Love On The Spectrum,01,03,nervousness,0.59
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,don,6295.78
Love On The Spectrum,01,03,t,14379.2
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,say,1639.78
Love On The Spectrum,01,03,couldn,339.92
Love On The Spectrum,01,03,t,14379.2
Love On The Spectrum,01,03,talk,855
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,be,5746.76
Love On The Spectrum,01,03,yourself,434.33
Love On The Spectrum,01,03,man,1845.75
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,just..,NA
Love On The Spectrum,01,03,ask,483.14
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,questions,117.96
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,build,48.08
Love On The Spectrum,01,03,on,6955.73
Love On The Spectrum,01,03,those,753.02
Love On The Spectrum,01,03,conversations,5.59
Love On The Spectrum,01,03,right,4008.39
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,breathe,48.51
Love On The Spectrum,01,03,come,NA
Love On The Spectrum,01,03,on,6955.73
Love On The Spectrum,01,03,hi,NA
Love On The Spectrum,01,03,are,5209.25
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,severin,NA
Love On The Spectrum,01,03,hey,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,maddi,NA
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,meet,352.27
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,re,6099.45
Love On The Spectrum,01,03,maddi,NA
Love On The Spectrum,01,03,yep,NA
Love On The Spectrum,01,03,well,NA
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,how,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,day,801.82
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,guess,453.98
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,pretty,392.22
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,pretty,392.22
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,just,4749.14
Love On The Spectrum,01,03,catching,12.71
Love On The Spectrum,01,03,up,3670
Love On The Spectrum,01,03,on..,NA
Love On The Spectrum,01,03,chores,4.2
Love On The Spectrum,01,03,errands,3.82
Love On The Spectrum,01,03,bits,10.76
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,pieces,34.96
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,and,13387.8
Love On The Spectrum,01,03,your..,NA
Love On The Spectrum,01,03,how,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,day,801.82
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,let,NA
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,see..,NA
Love On The Spectrum,01,03,well,NA
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,had,1675.92
Love On The Spectrum,01,03,an,1864.14
Love On The Spectrum,01,03,appointment,30.57
Love On The Spectrum,01,03,earlier,39.41
Love On The Spectrum,01,03,and..,NA
Love On The Spectrum,01,03,other,735.39
Love On The Spectrum,01,03,than,738.8
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,sprucing,0.27
Love On The Spectrum,01,03,up,3670
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,bit,235.04
Love On The Spectrum,01,03,ah,NA
Love On The Spectrum,01,03,cause,310.04
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,well,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,uh,717.24
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,yeah..,NA
Love On The Spectrum,01,03,so,4244.16
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,for,6895.1
Love On The Spectrum,01,03,fun,235.49
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,uh,717.24
Love On The Spectrum,01,03,i..,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,love,1114.98
Love On The Spectrum,01,03,video,41.27
Love On The Spectrum,01,03,games,44.84
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m,6730.29
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,huge,48.37
Love On The Spectrum,01,03,video,41.27
Love On The Spectrum,01,03,game,233.84
Love On The Spectrum,01,03,nerd,3.29
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,same,417.18
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,kind,590.69
Love On The Spectrum,01,03,of,11577.2
Love On The Spectrum,01,03,games,44.84
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,play,354.53
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,play,354.53
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,sims,NA
Love On The Spectrum,01,03,4,NA
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,great,820.86
Love On The Spectrum,01,03,game,233.84
Love On The Spectrum,01,03,yep,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m,6730.29
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,ruler,3.18
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,so,4244.16
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,goodness,32.45
Love On The Spectrum,01,03,me,9241.94
Love On The Spectrum,01,03,listen,NA
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,noise,34.88
Love On The Spectrum,01,03,wow,NA
Love On The Spectrum,01,03,screaming,38.14
Love On The Spectrum,01,03,kids,301.1
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,is,9013
Love On The Spectrum,01,03,horrible,42.43
Love On The Spectrum,01,03,noise,34.88
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,be,5746.76
Love On The Spectrum,01,03,quiet,117.22
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,thank,NA
Love On The Spectrum,01,03,god,NA
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,stopped,75.37
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,think,2691.39
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,d,1986.96
Love On The Spectrum,01,03,ever,709.22
Love On The Spectrum,01,03,want,2759.18
Love On The Spectrum,01,03,kids,301.1
Love On The Spectrum,01,03,one,3072.24
Love On The Spectrum,01,03,day,801.82
Love On The Spectrum,01,03,like..,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s..,NA
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,funny,218.18
Love On The Spectrum,01,03,for,6895.1
Love On The Spectrum,01,03,me,9241.94
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,if,3541.37
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,asked,216.25
Love On The Spectrum,01,03,me,9241.94
Love On The Spectrum,01,03,maybe,NA
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,year,277.92
Love On The Spectrum,01,03,ago,286.12
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,d,1986.96
Love On The Spectrum,01,03,be,5746.76
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,"no,",NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,never,1362.55
Love On The Spectrum,01,03,want,2759.18
Love On The Spectrum,01,03,children,175.1
Love On The Spectrum,01,03,ever,709.22
Love On The Spectrum,01,03,ever,709.22
Love On The Spectrum,01,03,"ever""",NA
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,that,14111.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,but,4417.47
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,think,2691.39
Love On The Spectrum,01,03,as,2217.02
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,ve,NA
Love On The Spectrum,01,03,gotten,54.27
Love On The Spectrum,01,03,older,41.86
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,i..,NA
Love On The Spectrum,01,03,changed,100.94
Love On The Spectrum,01,03,your,6445.39
Love On The Spectrum,01,03,mind,484.61
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,bit,235.04
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,ve,NA
Love On The Spectrum,01,03,become,115.57
Love On The Spectrum,01,03,more,1298.59
Love On The Spectrum,01,03,open,320.41
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,idea,359.04
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,don,6295.78
Love On The Spectrum,01,03,t,14379.2
Love On The Spectrum,01,03,really,1500.16
Love On The Spectrum,01,03,know,5721.18
Love On The Spectrum,01,03,if,3541.37
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,d,1986.96
Love On The Spectrum,01,03,ever,709.22
Love On The Spectrum,01,03,want,2759.18
Love On The Spectrum,01,03,kids,301.1
Love On The Spectrum,01,03,i..,NA
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m,6730.29
Love On The Spectrum,01,03,open,320.41
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,idea,359.04
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,eventually,24.43
Love On The Spectrum,01,03,if,3541.37
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,find,830.96
Love On The Spectrum,01,03,like,3998.96
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,right,4008.39
Love On The Spectrum,01,03,person..,NA
Love On The Spectrum,01,03,hmm,NA
Love On The Spectrum,01,03,but,4417.47
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,being,485.9
Love On The Spectrum,01,03,"openminded,",NA
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,crumbs,2.55
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,afraid,247.67
Love On The Spectrum,01,03,this,7978.73
Love On The Spectrum,01,03,would,1767.88
Love On The Spectrum,01,03,happen,254.27
Love On The Spectrum,01,03,it,18896.3
Love On The Spectrum,01,03,s,20731.4
Love On The Spectrum,01,03,starting,69.76
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,fall,118.51
Love On The Spectrum,01,03,apart,47.02
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,whoa,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,ah..,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,all,5161.86
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,no,NA
Love On The Spectrum,01,03,worries,10.61
Love On The Spectrum,01,03,how,NA
Love On The Spectrum,01,03,was,5654.73
Love On The Spectrum,01,03,everything,654.88
Love On The Spectrum,01,03,delicious,21.53
Love On The Spectrum,01,03,thank,NA
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,yeah,NA
Love On The Spectrum,01,03,pretty,392.22
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,great,820.86
Love On The Spectrum,01,03,all,5161.86
Love On The Spectrum,01,03,good,2610.14
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,may,511.37
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,ask,483.14
Love On The Spectrum,01,03,what,NA
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,potentially,3.35
Love On The Spectrum,01,03,think,2691.39
Love On The Spectrum,01,03,you,41857.1
Love On The Spectrum,01,03,want,2759.18
Love On The Spectrum,01,03,to,22677.8
Love On The Spectrum,01,03,do,6135.59
Love On The Spectrum,01,03,as,2217.02
Love On The Spectrum,01,03,a,20415.3
Love On The Spectrum,01,03,career,45.2
Love On The Spectrum,01,03,one,3072.24
Love On The Spectrum,01,03,day,801.82
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,think,2691.39
Love On The Spectrum,01,03,something,1500.16
Love On The Spectrum,01,03,with..,NA
Love On The Spectrum,01,03,something,1500.16
Love On The Spectrum,01,03,with,5048.33
Love On The Spectrum,01,03,animals,39.08
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,did,2341.37
Love On The Spectrum,01,03,an,1864.14
Love On The Spectrum,01,03,animal,45.49
Love On The Spectrum,01,03,studies,9.35
Love On The Spectrum,01,03,course,487.22
Love On The Spectrum,01,03,at,3217.1
Love On The Spectrum,01,03,tafe,NA
Love On The Spectrum,01,03,okay,NA
Love On The Spectrum,01,03,now,3202.61
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,m,6730.29
Love On The Spectrum,01,03,doing,1029.25
Love On The Spectrum,01,03,cert,0.06
Love On The Spectrum,01,03,iii,0.04
Love On The Spectrum,01,03,music,151.65
Love On The Spectrum,01,03,industry,11.69
Love On The Spectrum,01,03,at,3217.1
Love On The Spectrum,01,03,tafe,NA
Love On The Spectrum,01,03,the,29449.2
Love On The Spectrum,01,03,piano..,NA
Love On The Spectrum,01,03,oh,NA
Love On The Spectrum,01,03,..specifically.,NA
Love On The Spectrum,01,03,nice,649.51
Love On The Spectrum,01,03,um..,NA
Love On The Spectrum,01,03,absolutely,113.12
Love On The Spectrum,01,03,love,1114.98
Love On The Spectrum,01,03,piano,24.86
Love On The Spectrum,01,03,with,5048.33
Love On The Spectrum,01,03,great,820.86
Love On The Spectrum,01,03,burning,30.61
Love On The Spectrum,01,03,passion,19.76
Love On The Spectrum,01,03,so..,NA
Love On The Spectrum,01,03,when,2034.1
Love On The Spectrum,01,03,i,NA
Love On The Spectrum,01,03,was,5654.73
